id,name,cuisine_genre_id,tel,zipcode,pref_id,address1,address2,gmap_url,access,business_hours,regular_holiday,parking_flag,parking_text,credit_card,electronic_money,hp_url,gnavi_url,tabelog_url,demaecan_url,ubereats_url
40,ベジョータ コンチャ 四条富小路,10,050-3313-1983,600-8051,26,京都市下京区,徳正寺町41-8,https://goo.gl/maps/RHQZ2JWykQNCySz48,"地下鉄烏丸線 四条駅 徒歩6分
阪急京都線 烏丸駅 徒歩6分
ＪＲ 京都駅 車10分","ランチ　11:30～15:00
（L.O.14:00）
ディナー　17:00～24:00
（L.O.23:00）","月曜日
年末年始
※祝日の場合は営業し、翌火曜日休み。",0,,JCB、AMEX、VISA、Master,,http://bellota.jp/tominokoji/,https://r.gnavi.co.jp/g9awxary0000/,https://tabelog.com/kyoto/A2601/A260201/26019291/,,
41,DEUX FILLES ,11,075-757-2722,600-8072,26,京都市下京区,綾材木町199-2 1F,https://goo.gl/maps/FMPbj2BhTsqXLDnx6,"阪急京都線 烏丸駅 徒歩2分
阪急京都線 河原町駅 徒歩3分","火～日
ランチ　12:00～14:00
（L.O.14:00）

火～土
ディナー　18:00～21:00
（L.O.21:00）","月曜日
※日曜日の夜はお休みです。",0,,JCB、AMEX、Diners,,https://kdb5600.gorp.jp/,https://r.gnavi.co.jp/kj2p0be40000/,https://tabelog.com/kyoto/A2601/A260201/26029432/,,
42,"お好み焼き鉄板焼き
ひのき 四条烏丸店",5,050-3462-0593,604-8154,26,京都市中京区,室町通錦下ル菊水鉾町569 川塚朱煌ビル1F,https://goo.gl/maps/zvoo9XwmscJcXCJKA,"阪急京都線 烏丸駅 徒歩3分
地下鉄烏丸線 四条駅 徒歩3分","月～日・祝日
ディナー　17:30～翌3:00
（L.O.2:00）",不定休日あり,0,,VISA、Master、JCB、AMEX、Diners,,https://teppandiningshow.owst.jp/,https://r.gnavi.co.jp/srgvpcf80000/,https://tabelog.com/kyoto/A2601/A260201/26029453/,,
43,綾小路 唐津 ,3,075-365-2227,600-8442,26,京都市下京区,綾小路通新町西入ル矢田町113-1,https://goo.gl/maps/o9v3fbgdyyngSPXq6,"地下鉄烏丸線 四条駅 徒歩5分
阪急京都線 烏丸駅 徒歩6分","ランチ　11:30～14:00
ディナー　17:30～22:00",日曜日,0,,VISA、Master、JCB、Diners、AMEX,,http://karatu.jp/,https://r.gnavi.co.jp/19ncg9pa0000/,https://tabelog.com/kyoto/A2601/A260201/26029825/,,
44,和鉄板 ぞろんぱ 柳馬場六角店,19,050-3461-0950,604-8112,26,京都市中京区,柳馬場三条下ル槌屋町102-1,https://goo.gl/maps/vFnSAwBX6TVPdZcp9,"阪急京都線 烏丸駅 徒歩7分
阪急京都線 河原町駅 徒歩7分","17:30～翌1:00
（L.O.24:00）",水曜日,0,,JCB、AMEX、Diners、VISA、Master,,http://www.zoronpa.com/rokkaku/index.html,https://r.gnavi.co.jp/7uf20pv80000/,https://tabelog.com/kyoto/A2601/A260202/26023968/,,
45,京蟹座,2,050-3464-8531,604-8124,26,京都市中京区,帯屋町585,https://goo.gl/maps/RK3sf2HuBvTZZByC8,"地下鉄烏丸線 四条駅 徒歩5分
阪急京都線 烏丸駅 徒歩4分
阪急京都線 河原町駅 徒歩5分","月・火・木・金
11:30～14:30
17:00～23:00
（L.O.22:00、ドリンクL.O.22:00）

土
11:30～23:00
（L.O.22:00、ドリンクL.O.22:00）

日・祝日
11:30～22:00
（L.O.21:00、ドリンクL.O.21:00）",水曜日,0,,VISA、Master、JCB、AMEX,,https://miyakokaniza.owst.jp/,https://r.gnavi.co.jp/2n60v5zh0000/,https://tabelog.com/kyoto/A2601/A260201/26026622/,,
46,焼肉ダイニング 甲 押小路本店,14,050-3466-1986,604-0956,26,京都市中京区,押小路通柳馬場東入等持寺町34-1 ペペ御所南1F,https://g.page/diningkinoe?share,"地下鉄東西線 京都市役所前駅 徒歩5分
地下鉄東西線 烏丸御池駅 徒歩5分","月～木
17:00～22:00

金～日・祝前日・祝日
17:00～23:00
※テイクアウト注文・受け取り可能時間　11:00〜21:00
※使用するテーブルを制限し、一定の距離をとって他のお客様と隣合わせにならないよう配慮いたします。","無
※年末年始も休まず営業いたします。",0,,VISA、Master、JCB、AMEX、Diners,WeChat、PayAlipay,https://kinoe-yd.com/,https://r.gnavi.co.jp/kbyz800/,https://tabelog.com/kyoto/A2601/A260203/26021205/,,
47,ぎょうざ処 高辻 亮昌 本店,8,075-201-6175,600-8446,26,京都市下京区,堀之内町263,https://goo.gl/maps/8vTySaQ52XaabnJE9,地下鉄烏丸線 四条駅 徒歩7分,"11:30～14:00
（L.O.14:00）
17:00～22:00
（L.O.22:00）",不定休日あり,0,,不可,,http://sukemasa.kyoto/,https://r.gnavi.co.jp/k858406/,https://tabelog.com/kyoto/A2601/A260201/26017170/,,
48,旬鮮だいにんぐ 天狗 京都四条通店,19,050-3462-4795,600-8005,26,京都市下京区,四条通り柳馬場東入立売東町20-1 ステラ四條B1,https://goo.gl/maps/NwjPiMmtveE7XU8dA,阪急京都線 河原町駅 徒歩5分,"月～土・祝前日
11:30～23:30

日・祝日
11:30～22:30",年末年始,0,,VISA、Master、JCB、AMEX,,https://www.teng.co.jp/shunsen/?utm_source=gnavi&utm_medium=referral,https://r.gnavi.co.jp/mws2n1ax0000/,https://tabelog.com/kyoto/A2601/A260201/26006544/,,
49,とり粋 ,15,050-3462-7799,604-8241,26,京都市中京区,三条通新町西入ル釜座町36,https://goo.gl/maps/RsT2MzTw983wn4P58,"地下鉄烏丸線 烏丸御池駅 徒歩5分
地下鉄東西線 烏丸御池駅 徒歩5分
地下鉄烏丸線 四条駅 徒歩10分","月～金
11:30～14:00
（L.O.13:30）

月～日
18:00～23:00
（L.O.22:30）",不定休日あり,0,,JCB、AMEX,,https://toriikihonten.owst.jp/,https://r.gnavi.co.jp/kbd2400/,https://tabelog.com/kyoto/A2601/A260202/26018556/,,
50,ラ・プラージュ・ドール ,2,050-3467-5597,604-8211,26,京都市中京区,三条通新町西入ル釜座町36,https://goo.gl/maps/DNyR1mZG9KsXYVx47,"地下鉄烏丸線 四条駅 徒歩5分
阪急京都線 烏丸駅 徒歩5分
地下鉄 烏丸御池駅 徒歩3分","ランチ　12:00～14:00
※ランチは2日前の22時までの要予約
※ランチはコース料理のみ(アラカルトメニューの追加は可能)

火～金
ディナー　18:00～22:00
（L.O.21:00）

土・日・祝日
ディナー　17:00～22:00
（L.O.21:00）",月曜日,0,,VISA、Master、JCB、AMEX、Diners,,https://www.facebook.com/Oyster.Kyoto/,https://r.gnavi.co.jp/ntywttbh0000/,https://tabelog.com/kyoto/A2601/A260202/26025229/,,
51,木乃婦 ,3,075-352-0001,600-8445,26,京都市下京区,新町通 仏光寺下ル岩戸山町416,https://goo.gl/maps/MGuigA1zxuPsHnGJ6,"阪急線 烏丸駅 徒歩5分
地下鉄 四条駅 徒歩5分","月・火・木・金
昼の部　12:00～14:30
（L.O.13:00）

月・火・木～日
夜の部　18:00～21:30
（L.O.19:00）","水曜日
※その他不定休日あり",1,専用8台,VISA、Master、JCB、AMEX、Diners,,http://www.kinobu.co.jp/,https://r.gnavi.co.jp/k005500/,https://tabelog.com/kyoto/A2601/A260201/26000824/,,
52,Brasserie VAPEURS 三条新町,11,050-3464-0686,604-8241,26,京都市中京区,三条新町西入ル釜座町30-19,https://g.page/brasserievapeurs?share,地下鉄烏丸線 烏丸御池駅 6番出口 徒歩5分,"月～土
15:00～24:00
（L.O.23:00）
日曜日が連休の場合、連休最終日が定休日となります。","日曜日
日曜日が連休の場合は連休最終日が定休日となります。",0,,JCB、AMEX、Diners、VISA、Master,,http://www.gion-dainaka.com/vapeurs.html,https://r.gnavi.co.jp/kbdz500/,https://tabelog.com/kyoto/A2601/A260202/26020876/,,
53,Bistrot VAPEURS 烏丸御池,11,050-3469-3068,604-0836,26,京都市中京区,押小路東洞院東入ル船屋町399-1,https://g.page/bistrotvapeurs?share,"地下鉄烏丸線 烏丸御池駅 1番出口 徒歩3分
地下鉄東西線 烏丸御池駅 1番出口 徒歩3分","ランチ　11:30～15:00
（L.O.14:00）
ディナー　18:00～22:00
（L.O.21:00）",火曜日,0,,カード不可,,http://www.gion-dainaka.com/vapeurs.html,https://r.gnavi.co.jp/kbdz501/,https://tabelog.com/kyoto/A2601/A260202/26004734/,,
54,廣東酒家 京華,8,050-3477-3698,604-8163,26,京都市中京区,室町通六角下ル鯉山町507 ランブラス室町六角1F,https://goo.gl/maps/6LaTPHvH2wLhTut57,阪急京都線 烏丸駅 徒歩5分,"ランチ　11:30～14:30
ディナー　17:00～21:00",水曜日,0,,JCB、AMEX、Diners,,https://mr-kyoka.gorp.jp/,https://r.gnavi.co.jp/dgje6zt40000/,https://tabelog.com/kyoto/A2601/A260203/26026242/,,
55,京都 和食 きはる,3,050-3313-2085,600-8073,26,京都市下京区,柳馬場綾小路永原町147-2,https://goo.gl/maps/QG93bt528jSwMr2o8,"阪急京都線 烏丸駅 徒歩5分
阪急京都線 河原町駅 徒歩7分","ランチ　11:30～15:00
（L.O.14:00）
ディナー　17:30～23:00
（L.O.22:00）",火曜日,0,,JCB、AMEX、Diners、VISA、Master,,https://kiharu.gorp.jp/,https://r.gnavi.co.jp/bm00cfns0000/,https://tabelog.com/kyoto/A2601/A260201/26030874/,,
56,熟成刺身と旨い酒 京都 ひとしお ,3,050-3313-7428,604-8073,26,京都市中京区,大黒町88 シルブープレビル1F,https://g.page/hitoshio?share,"阪急京都線 烏丸駅 徒歩10分
地下鉄東西線 京都市役所前駅 徒歩10分
地下鉄烏丸線 烏丸御池駅 徒歩10分
地下鉄東西線 烏丸御池駅 徒歩10分","ディナー　17:00～翌1:00
（L.O.24:00）
・感染症対策を徹底した上で時短営業を行っております。
・早閉めする場合もございます。","火曜日
お付き出し500円(税抜)コースには不要です。",0,,VISA、Master、JCB、AMEX、Diners,,https://hitoshio-kyoto.gorp.jp/,https://r.gnavi.co.jp/8n0k2ykk0000/,https://tabelog.com/kyoto/A2601/A260202/26030747/,,
57,"漁港直送 海鮮酒場 あんじ
烏丸六角店 ",19,050-3477-3984,604-8134,26,京都市中京区,六角通烏丸東入堂之前町231 星の子六角ビル2F,https://g.page/AnjiRokkaku?share,京都市営地下鉄 烏丸御池駅 5番出口 徒歩3分,"17:00～翌1:00
（L.O.24:00）",無,0,,VISA、Master、JCB、AMEX、Diners,,https://www.anji-gr.com/,https://r.gnavi.co.jp/k385701/,https://tabelog.com/kyoto/A2601/A260202/26003098/,,https://www.ubereats.com/jp/kyoto/food-delivery/%E6%BC%81%E6%B8%AF%E7%9B%B4%E9%80%81-%E6%B5%B7%E9%AE%AE%E9%85%92%E5%A0%B4-%E3%81%82%E3%82%93%E3%81%97-%E7%83%8F%E4%B8%B8%E5%85%AD%E8%A7%92%E5%BA%97-gyokoucyokusou-kaisennsakaba-anji-karasumarokkakutenn/au8w1laQRqyzFsAqSCo4Nw
58,Feliz- 團斗 malto,3,050-3313-2615,600-8083,26,京都市下京区,高倉通仏光寺上ル西前町377-1,https://g.page/feliz-malto?share,"阪急京都線 烏丸駅 徒歩4分
地下鉄烏丸線 四条駅 徒歩4分","ディナー　17:00～22:00
（L.O.21:30）
ランチ　11:30～15:00
（L.O.14:30）",無,0,,VISA、Master、JCB、AMEX、Diners,交通系電子マネー（Suicaなど）、iD、QUICPay,https://feliz-malto.com/,https://r.gnavi.co.jp/ee0u5hdc0000/,https://tabelog.com/kyoto/A2601/A260201/26030419/,,
59,"栞屋
烏丸仏光寺店",19,050-3463-2698,600-8099,26,京都市下京区,仏光寺通烏丸東入ル上柳町320,https://goo.gl/maps/bc7kPbW3P9GCR9X66,"阪急京都線 烏丸駅 徒歩3分
地下鉄烏丸線 四条駅 徒歩1分","ランチ・カフェ　11:30～17:00
（L.O.16:30）
ディナー　16:00～22:00
（L.O.21:00、ドリンクL.O.21:30）",年末年始,0,,VISA、Master、JCB、AMEX、Diners,PayPay,https://k029901.gorp.jp/,https://r.gnavi.co.jp/k029901/,https://tabelog.com/kyoto/A2601/A260201/26002110/,,
60,京焼肉 ききょう,14,050-3314-0347,604-8166,26,京都市中京区,三条通烏丸西入ル御倉町79 文椿ビルヂング1F,https://goo.gl/maps/jWHG88y7po6WJzTS9,"地下鉄烏丸線 烏丸御池駅 徒歩2分
地下鉄東西線 烏丸御池駅 徒歩4分","ランチ　11:30～14:30
（L.O.14:00、ドリンクL.O.14:00）
ディナー　17:30～23:00
（L.O.22:30）

土・日・祝日
ランチ　11:30～15:00
（L.O.14:20、ドリンクL.O.14:20）",不定休日あり,0,,VISA、Master、JCB、AMEX、Diners,,http://kyoyakiniku-kikyo.com/info.html,https://r.gnavi.co.jp/athxprdg0000/,https://tabelog.com/kyoto/A2601/A260202/26007478/,,
61,ISAMORI 新町高辻店,15,050-3466-1848,600-8445,26,京都市下京区,岩戸山町421 コタニビル1F,https://goo.gl/maps/58YxvioPzqgEuRTw7,"地下鉄烏丸線 四条駅 徒歩5分
阪急京都線 烏丸駅 徒歩5分","ディナー　17:00～22:00
ランチ　11:30～14:00
※無くなり次第終了",水曜日,0,,VISA、Master、JCB,電子マネー可,https://kdhf900.gorp.jp/,https://r.gnavi.co.jp/gbkm9tka0000/,https://tabelog.com/kyoto/A2601/A260201/26033171/,,https://www.ubereats.com/jp/kyoto/food-delivery/%E3%82%A4%E3%82%B5%E3%83%A2%E3%83%AA-%E6%96%B0%E7%94%BA%E4%BB%8F%E5%85%89%E5%AF%BA%E5%BA%97-isamori-shinmachibukkouji/ay4IWE6uSumaqFmOcymPmg
62,いづつ家 三条店,14,050-3477-2908,604-8182,26,京都市中京区,堺町通姉小路下ル大阪材木町690,https://goo.gl/maps/nbCL88vQBuX33XKYA,"地下鉄烏丸線 烏丸御池駅 徒歩5分
阪急京都線 烏丸駅 徒歩10分
阪急京都線 河原町駅 徒歩10分","17:00～22:00
（L.O.21:00）",月曜日,0,,VISA、Master、JCB、AMEX、Diners,,http://www.sanjou-izutsuya.com/,https://r.gnavi.co.jp/ka2b600/,https://tabelog.com/kyoto/A2601/A260201/26013623/,,
63,京料理 藤本,3,075-211-9105,604-8207,26,京都市中京区,新町通御池下ル神明町72 エリタージュ新町1F,https://goo.gl/maps/PbKvmcgEGt6RJtsq8,"地下鉄烏丸線 烏丸御池駅 徒歩4分
地下鉄東西線 烏丸御池駅 徒歩4分","昼の部　12:00～15:00
（L.O.13:30）
夜の部　18:00～22:00
（L.O.20:00）",水曜日,0,,カード不可,,https://kdhy600.gorp.jp/,https://r.gnavi.co.jp/kp37bjtt0000/,https://tabelog.com/kyoto/A2601/A260202/26031062/,,
64,ピッツェリア バール レ・ナポリ 京都錦,9,050-3491-6579,604-8142,26,京都市中京区,錦小路東洞院東入西魚屋町604 ファーストコート四条錦2F,https://goo.gl/maps/R8F8MRWKNHS8XWad8,"阪急京都線 烏丸駅 16番出口 徒歩2分
阪急京都線 河原町駅 12番出口 徒歩5分
地下鉄烏丸線 四条駅 徒歩2分","11:00～21:00
【お知らせ】11:00~15:00、17:00~21:00　※テイクアウトのみの営業となります。
店内営業は暫くの間、自粛いたします。ご理解のほど、よろしくお願いいたします。
ディナー　17:00～23:00
（L.O.22:30）
カフェ　15:00～17:00
※サービス料・チャージはいただいておりません。
※17：00以降、お飲物をお一人様１杯ずつご注文頂いております。","無
元旦は、休みとなります。",0,,VISA、Master、JCB、AMEX、Diners,交通系電子マネー（Suicaなど）,https://tl-corp.co.jp/lenapoli/,https://r.gnavi.co.jp/c0h9jmj60000/,https://tabelog.com/kyoto/A2601/A260203/26026734/,,https://www.ubereats.com/jp/kyoto/food-delivery/%E3%83%92%E3%83%83%E3%83%84%E3%82%A7%E3%83%AA%E3%82%A2%E3%83%8F%E3%83%BC%E3%83%AB-%E3%83%AC%E3%83%BB%E3%83%8A%E3%83%9B%E3%83%AA-pizzeria-bar-lenapoli/MKoT1rjgTBeifHqrdNm0BA
65,亀屋権八 烏丸店,19,050-3468-3498,600-8412,26,京都市下京区,烏丸通綾小路南二帖半敷町646 ダイマルヤ四条烏丸ビルB1,https://goo.gl/maps/P6hws1hwSpgoPWt97,"地下鉄烏丸線 四条駅 徒歩1分
阪急京都線 烏丸駅 徒歩3分","月～日・祝前日・祝日
ディナー　17:00～24:00
（L.O.23:00、ドリンクL.O.23:30）
6/1より当分の間、営業時間を17:00～24:00に変更させて頂いております。【お持ち帰り】17:00~23:00受け付けております！","不定休日あり
年末年始",0,,Diners、VISA、Master、JCB,,https://kameyagonpachikarasuma.gorp.jp/,https://r.gnavi.co.jp/c552600/,https://tabelog.com/kyoto/A2601/A260201/26027746/,,
66,あーぐうる,19,050-3467-3701,604-8164,26,京都市中京区,六角烏丸西入ル骨屋町154-6,https://g.page/a-goole?share,"阪急京都本線 烏丸駅 徒歩5分
京都市営地下鉄 四条駅 徒歩5分
京都市営地下鉄 烏丸御池駅 徒歩5分","月～金
ランチ　11:30～14:00
(平日のみ)【電話でのお問い合わせは、平日11：00～/土、日、祝日16：00～承ります】

月～木・日
ディナー　17:30～23:00
（L.O.22:30、ドリンクL.O.22:30）

金・土
ディナー　17:30～24:00
（L.O.23:00、ドリンクL.O.23:20）","不定休日あり
お問い合わせ下さい。",0,,VISA、Master、JCB、AMEX、Diners,,http://www.a-goole.com/karasuma/,https://r.gnavi.co.jp/re4nzhg50000/,https://tabelog.com/kyoto/A2601/A260202/26002027/,,https://www.ubereats.com/jp/kyoto/food-delivery/%E3%81%82%E3%83%BC%E3%81%8F%E3%81%86%E3%82%8B-a-goole/OglelLDYSzSDPemLF1sv0Q
67,Go-En 京都三条新町,16,050-3313-5556,604-8241,26,京都市中京区,釜座町36,https://goo.gl/maps/3bDhTrvpMxtgJjgG6,"地下鉄烏丸線 烏丸御池駅 徒歩5分
地下鉄東西線 烏丸御池駅 徒歩7分","月～土・祝前日・祝日
ランチ・ディナー　11:30～22:30
（L.O.22:00、ドリンクL.O.22:00）
(ランチはL.O14:00）",木曜日,0,,カード可,,https://goenkyoto.owst.jp/,https://r.gnavi.co.jp/5zru9a700000/,https://tabelog.com/kyoto/A2601/A260202/26030314/,,
68,欧風カレーハウス ガーネッシュ,10,050-3464-1706,604-8203,26,京都市中京区,三条通室町西入衣棚町59-2,https://g.page/ganesh-kyoto?share,"地下鉄烏丸線 烏丸御池駅 徒歩3分
地下鉄東西線 烏丸御池駅 徒歩5分","月～土
ランチ　11:30～15:00
（L.O.14:45）
ディナー　18:00～22:00
（L.O.21:30）",日曜日,0,,JCB、AMEX、Diners、VISA、Master,Alipay、PayPay,http://www.eonet.ne.jp/~ganesh/,https://r.gnavi.co.jp/3ag24pwb0000/,https://tabelog.com/kyoto/A2601/A260202/26024978/,,https://www.ubereats.com/jp/kyoto/food-delivery/%E3%82%AB%E3%83%BC%E3%83%8D%E3%83%83%E3%82%B7%E3%83%A5-ganesh/TtzlX4MQSDmLlEwTSRYWWg
69,彩宴,8,050-3468-2833,604-8175,26,京都市中京区,御池通室町下ル 京都ガーデンホテル1F,https://goo.gl/maps/PVYD5a2h5A8L1KdTA,地下鉄烏丸線 烏丸御池駅 北4-1出口 徒歩3分,"月～日
ディナー　17:00～21:00
（L.O.20:30、ドリンクL.O.20:30）
ランチ　11:00～14:00",無,1,共有20台 （ホテルと共用になります）,VISA、Master、JCB、AMEX、Diners,,https://k423700.gorp.jp/,https://r.gnavi.co.jp/k423700/,https://tabelog.com/kyoto/A2601/A260202/26002944/,,
70,こぱん 烏丸店,15,050-3462-5379,604-8222,26,京都市中京区,新町通四条上ル東入観音堂町470 道家ビル1F,https://g.page/copan-karasuma?share,"阪急京都線 烏丸駅 徒歩3分
地下鉄烏丸線 四条駅 徒歩4分","17:30～23:00
（L.O.22:30）
※当面の間、17:30-22:00(21:00ラストオーダー)で短縮営業いたします。
ご理解・ご協力のほどよろしくお願いいたします。","日曜日
年末年始の営業はお問い合わせくださいませ。",0,,VISA、Master、JCB、AMEX、Diners,電子マネー可,https://k144833.gorp.jp/,https://r.gnavi.co.jp/s252wdc80000/,https://tabelog.com/kyoto/A2601/A260201/26031256/,,
